Date,Time,PAR (raw),Datetime (AST),PAR (calc),,Serial #:,6521
5/22/23,12:01:46,9155,5/22/2023 8:01:46,52.58560594,,,
5/22/23,12:01:47,9140,5/22/2023 8:01:47,51.95371649,,,
5/22/23,12:16:38,9443,5/22/2023 8:16:38,66.32418513,,,
5/22/23,12:16:39,9449,5/22/2023 8:16:39,66.64568374,,,
5/22/23,12:16:40,9464,5/22/2023 8:16:40,67.45626491,,,
5/22/23,12:16:41,9479,5/22/2023 8:16:41,68.27670481,,,
5/22/23,12:16:42,9470,5/22/2023 8:16:42,67.78325114,,,
5/22/23,12:16:43,9451,5/22/2023 8:16:43,66.75319588,,,
5/22/23,12:16:44,9454,5/22/2023 8:16:44,66.91478939,,,
5/22/23,12:16:45,9461,5/22/2023 8:16:45,67.29336379,,,
5/22/23,12:16:47,9478,5/22/2023 8:16:47,68.2216997,,,
5/22/23,12:16:48,9480,5/22/2023 8:16:48,68.33175426,,,
5/22/23,12:31:39,10014,5/22/2023 8:31:39,105.0828676,,,
5/22/23,12:31:40,9993,5/22/2023 8:31:40,103.3193222,,,
5/22/23,12:31:41,10019,5/22/2023 8:31:41,105.5071771,,,
5/22/23,12:31:42,10043,5/22/2023 8:31:42,107.5678339,,,
5/22/23,12:31:43,10061,5/22/2023 8:31:43,109.1396957,,,
5/22/23,12:31:44,10056,5/22/2023 8:31:44,108.7007776,,,
5/22/23,12:31:45,10017,5/22/2023 8:31:45,105.3372481,,,
5/22/23,12:31:46,10012,5/22/2023 8:31:46,104.913622,,,
5/22/23,12:31:48,10040,5/22/2023 8:31:48,107.3080668,,,
5/22/23,12:31:49,10068,5/22/2023 8:31:49,109.75716,,,
5/22/23,12:46:40,9790,5/22/2023 8:46:40,87.72593297,,,
5/22/23,12:46:41,9790,5/22/2023 8:46:41,87.72593297,,,
5/22/23,12:46:42,9788,5/22/2023 8:46:42,87.58464231,,,
5/22/23,12:46:43,9770,5/22/2023 8:46:43,86.32322274,,,
5/22/23,12:46:44,9762,5/22/2023 8:46:44,85.76843895,,,
5/22/23,12:46:45,9781,5/22/2023 8:46:45,87.09191462,,,
5/22/23,12:46:46,9776,5/22/2023 8:46:46,86.7416643,,,
5/22/23,12:46:47,9788,5/22/2023 8:46:47,87.58464231,,,
5/22/23,12:46:49,9785,5/22/2023 8:46:49,87.37313287,,,
5/22/23,12:46:50,9772,5/22/2023 8:46:50,86.46247849,,,
5/22/23,13:01:41,9372,5/22/2023 9:01:41,62.63551899,,,
5/22/23,13:01:42,9383,5/22/2023 9:01:42,63.19327638,,,
5/22/23,13:01:43,9372,5/22/2023 9:01:43,62.63551899,,,
5/22/23,13:01:44,9354,5/22/2023 9:01:44,61.73342397,,,
5/22/23,13:01:45,9365,5/22/2023 9:01:45,62.28314838,,,
5/22/23,13:01:46,9367,5/22/2023 9:01:46,62.38362293,,,
5/22/23,13:01:47,9395,5/22/2023 9:01:47,63.80740504,,,
5/22/23,13:01:48,9394,5/22/2023 9:01:48,63.75600049,,,
5/22/23,13:01:50,9371,5/22/2023 9:01:50,62.58505854,,,
5/22/23,13:01:51,9346,5/22/2023 9:01:51,61.33667439,,,
5/22/23,13:16:42,9560,5/22/2023 9:16:42,72.88261901,,,
5/22/23,13:16:43,9563,5/22/2023 9:16:43,73.05905038,,,
5/22/23,13:16:44,9565,5/22/2023 9:16:44,73.17690851,,,
5/22/23,13:16:45,9568,5/22/2023 9:16:45,73.35405228,,,
5/22/23,13:16:46,9565,5/22/2023 9:16:46,73.17690851,,,
5/22/23,13:16:47,9541,5/22/2023 9:16:47,71.77507219,,,
5/22/23,13:16:48,9531,5/22/2023 9:16:48,71.19892934,,,
5/22/23,13:16:49,9537,5/22/2023 9:16:49,71.54405769,,,
5/22/23,13:16:51,9559,5/22/2023 9:16:51,72.82390329,,,
5/22/23,13:16:52,9586,5/22/2023 9:16:52,74.42595662,,,
5/22/23,13:31:43,10065,5/22/2023 9:31:43,109.4921058,,,
5/22/23,13:31:44,10035,5/22/2023 9:31:44,106.8765148,,,
5/22/23,13:31:45,10035,5/22/2023 9:31:45,106.8765148,,,
5/22/23,13:31:46,10053,5/22/2023 9:31:46,108.4382745,,,
5/22/23,13:31:47,10045,5/22/2023 9:31:47,107.7413613,,,
5/22/23,13:31:48,10086,5/22/2023 9:31:48,111.3610138,,,
5/22/23,13:31:49,10075,5/22/2023 9:31:49,110.3781176,,,
5/22/23,13:31:50,10028,5/22/2023 9:31:50,106.2752563,,,
5/22/23,13:31:52,10038,5/22/2023 9:31:52,107.1352373,,,
5/22/23,13:31:53,10052,5/22/2023 9:31:53,108.3509144,,,
5/22/23,13:46:44,10184,5/22/2023 9:46:44,120.5132756,,,
5/22/23,13:46:45,10184,5/22/2023 9:46:45,120.5132756,,,
5/22/23,13:46:46,10187,5/22/2023 9:46:46,120.8050094,,,
5/22/23,13:46:47,10187,5/22/2023 9:46:47,120.8050094,,,
5/22/23,13:46:48,10217,5/22/2023 9:46:48,123.7614727,,,
5/22/23,13:46:49,10228,5/22/2023 9:46:49,124.8635451,,,
5/22/23,13:46:50,10207,5/22/2023 9:46:50,122.7680319,,,
5/22/23,13:46:51,10188,5/22/2023 9:46:51,120.9024109,,,
5/22/23,13:46:53,10206,5/22/2023 9:46:53,122.6691274,,,
5/22/23,13:46:54,10217,5/22/2023 9:46:54,123.7614727,,,
5/22/23,14:01:45,10927,5/22/2023 10:01:45,219.329927,,,
5/22/23,14:01:46,10893,5/22/2023 10:01:46,213.4014171,,,
5/22/23,14:01:47,10875,5/22/2023 10:01:47,210.3279477,,,
5/22/23,14:01:48,10896,5/22/2023 10:01:48,213.9180109,,,
5/22/23,14:01:49,10894,5/22/2023 10:01:49,213.5734763,,,
5/22/23,14:01:50,10898,5/22/2023 10:01:50,214.2631013,,,
5/22/23,14:01:51,10880,5/22/2023 10:01:51,211.1772216,,,
5/22/23,14:01:52,10877,5/22/2023 10:01:52,210.6672466,,,
5/22/23,14:01:54,10846,5/22/2023 10:01:54,205.4690801,,,
5/22/23,14:01:55,10884,5/22/2023 10:01:55,211.8591091,,,
5/22/23,14:16:46,11501,5/22/2023 10:16:46,348.3436833,,,
5/22/23,14:16:47,11652,5/22/2023 10:16:47,393.4237578,,,
5/22/23,14:16:48,11676,5/22/2023 10:16:48,401.1077029,,,
5/22/23,14:16:49,11657,5/22/2023 10:16:49,395.0123462,,,
5/22/23,14:16:50,11689,5/22/2023 10:16:50,405.3323157,,,
5/22/23,14:16:51,11711,5/22/2023 10:16:51,412.5832712,,,
5/22/23,14:16:52,11837,5/22/2023 10:16:52,456.6819218,,,
5/22/23,14:16:53,11761,5/22/2023 10:16:53,429.54878,,,
5/22/23,14:16:55,11806,5/22/2023 10:16:55,445.413399,,,
5/22/23,14:16:56,11790,5/22/2023 10:16:56,439.7066131,,,
5/22/23,14:31:47,11753,5/22/2023 10:31:47,426.7881474,,,
5/22/23,14:31:48,11756,5/22/2023 10:31:48,427.8212993,,,
5/22/23,14:31:49,11779,5/22/2023 10:31:49,435.8256684,,,
5/22/23,14:31:50,11772,5/22/2023 10:31:50,433.3738302,,,
5/22/23,14:31:51,11757,5/22/2023 10:31:51,428.1662388,,,
5/22/23,14:31:52,11792,5/22/2023 10:31:52,440.4159434,,,
5/22/23,14:31:53,11774,5/22/2023 10:31:53,434.0729445,,,
5/22/23,14:31:54,11755,5/22/2023 10:31:54,427.4766378,,,
5/22/23,14:31:56,11767,5/22/2023 10:31:56,431.6309667,,,
5/22/23,14:31:57,11677,5/22/2023 10:31:57,401.431104,,,
5/22/23,14:46:48,11607,5/22/2023 10:46:48,379.4108924,,,
5/22/23,14:46:49,11581,5/22/2023 10:46:49,371.5432192,,,
5/22/23,14:46:50,11564,5/22/2023 10:46:50,366.4873951,,,
5/22/23,14:46:51,11570,5/22/2023 10:46:51,368.2638992,,,
5/22/23,14:46:52,11564,5/22/2023 10:46:52,366.4873951,,,
5/22/23,14:46:53,11563,5/22/2023 10:46:53,366.1921454,,,
5/22/23,14:46:54,11543,5/22/2023 10:46:54,360.3368475,,,
5/22/23,14:46:55,11509,5/22/2023 10:46:55,350.5969064,,,
5/22/23,14:46:57,11530,5/22/2023 10:46:57,356.5812041,,,
5/22/23,14:46:58,11509,5/22/2023 10:46:58,350.5969064,,,
5/22/23,15:01:49,11383,5/22/2023 11:01:49,316.7421604,,,
5/22/23,15:01:50,11380,5/22/2023 11:01:50,315.9772551,,,
5/22/23,15:01:51,11359,5/22/2023 11:01:51,310.6743902,,,
5/22/23,15:01:52,11347,5/22/2023 11:01:52,307.6842349,,,
5/22/23,15:01:53,11326,5/22/2023 11:01:53,302.520547,,,
5/22/23,15:01:54,11379,5/22/2023 11:01:54,315.7226974,,,
5/22/23,15:01:55,11406,5/22/2023 11:01:55,322.6682822,,,
5/22/23,15:01:56,11399,5/22/2023 11:01:56,320.8530371,,,
5/22/23,15:01:58,11374,5/22/2023 11:01:58,314.4529816,,,
5/22/23,15:01:59,11418,5/22/2023 11:01:59,325.8040563,,,
5/22/23,15:16:50,10307,5/22/2023 11:16:50,133.0721101,,,
5/22/23,15:16:51,10296,5/22/2023 11:16:51,131.8975872,,,
5/22/23,15:16:52,10310,5/22/2023 11:16:52,133.3942459,,,
5/22/23,15:16:53,10299,5/22/2023 11:16:53,132.2168797,,,
5/22/23,15:16:54,10318,5/22/2023 11:16:54,134.257092,,,
5/22/23,15:16:55,10312,5/22/2023 11:16:55,133.6094361,,,
5/22/23,15:16:56,10298,5/22/2023 11:16:56,132.1103631,,,
5/22/23,15:16:57,10311,5/22/2023 11:16:57,133.5017976,,,
5/22/23,15:16:59,10299,5/22/2023 11:16:59,132.2168797,,,
5/22/23,15:17:00,10294,5/22/2023 11:17:00,131.685154,,,
5/22/23,15:31:51,10546,5/22/2023 11:31:51,161.339693,,,
5/22/23,15:31:52,10511,5/22/2023 11:31:52,156.8521998,,,
5/22/23,15:31:53,10541,5/22/2023 11:31:53,160.6908466,,,
5/22/23,15:31:54,10564,5/22/2023 11:31:54,163.6973094,,,
5/22/23,15:31:55,10547,5/22/2023 11:31:55,161.4697764,,,
5/22/23,15:31:56,10541,5/22/2023 11:31:56,160.6908466,,,
5/22/23,15:31:57,10539,5/22/2023 11:31:57,160.4320392,,,
5/22/23,15:31:58,10533,5/22/2023 11:31:58,159.6581155,,,
5/22/23,15:32:00,10550,5/22/2023 11:32:00,161.860656,,,
5/22/23,15:32:01,10549,5/22/2023 11:32:01,161.7302578,,,
5/22/23,15:46:52,10475,5/22/2023 11:46:52,152.3666727,,,
5/22/23,15:46:53,10456,5/22/2023 11:46:53,150.0512616,,,
5/22/23,15:46:54,10440,5/22/2023 11:46:54,148.1287545,,,
5/22/23,15:46:55,10458,5/22/2023 11:46:55,150.2933228,,,
5/22/23,15:46:56,10491,5/22/2023 11:46:56,154.3441821,,,
5/22/23,15:46:57,10504,5/22/2023 11:46:57,155.9697914,,,
5/22/23,15:46:58,10478,5/22/2023 11:46:58,152.7355159,,,
5/22/23,15:46:59,10453,5/22/2023 11:46:59,149.6889006,,,
5/22/23,15:47:01,10463,5/22/2023 11:47:01,150.9001855,,,
5/22/23,15:47:02,10473,5/22/2023 11:47:02,152.1212722,,,
5/22/23,16:01:53,11481,5/22/2023 12:01:53,342.7737767,,,
5/22/23,16:01:54,11508,5/22/2023 12:01:54,350.3144584,,,
5/22/23,16:01:55,11498,5/22/2023 12:01:55,347.5024631,,,
5/22/23,16:01:56,11508,5/22/2023 12:01:56,350.3144584,,,
5/22/23,16:01:57,11537,5/22/2023 12:01:57,358.5985835,,,
5/22/23,16:01:58,11483,5/22/2023 12:01:58,343.326736,,,
5/22/23,16:01:59,11502,5/22/2023 12:01:59,348.6245424,,,
5/22/23,16:02:00,11471,5/22/2023 12:02:00,340.0223109,,,
5/22/23,16:02:02,11481,5/22/2023 12:02:02,342.7737767,,,
5/22/23,16:02:03,11482,5/22/2023 12:02:03,343.0501449,,,
5/22/23,16:16:54,10442,5/22/2023 12:16:54,148.3677143,,,
5/22/23,16:16:55,10428,5/22/2023 12:16:55,146.7030561,,,
5/22/23,16:16:56,10433,5/22/2023 12:16:56,147.2954219,,,
5/22/23,16:16:57,10449,5/22/2023 12:16:57,149.2071135,,,
5/22/23,16:16:58,10452,5/22/2023 12:16:58,149.5683082,,,
5/22/23,16:16:59,10454,5/22/2023 12:16:59,149.8095903,,,
5/22/23,16:17:00,10437,5/22/2023 12:17:00,147.7710362,,,
5/22/23,16:17:01,10440,5/22/2023 12:17:01,148.1287545,,,
5/22/23,16:17:03,10442,5/22/2023 12:17:03,148.3677143,,,
5/22/23,16:17:04,10448,5/22/2023 12:17:04,149.0869092,,,
5/22/23,16:31:55,10761,5/22/2023 12:31:55,191.8646603,,,
5/22/23,16:31:56,10773,5/22/2023 12:31:56,193.7292508,,,
5/22/23,16:31:57,10764,5/22/2023 12:31:57,192.3291187,,,
5/22/23,16:31:58,10762,5/22/2023 12:31:58,192.019355,,,
5/22/23,16:31:59,10752,5/22/2023 12:31:59,190.478004,,,
5/22/23,16:32:00,10751,5/22/2023 12:32:00,190.324551,,,
5/22/23,16:32:01,10784,5/22/2023 12:32:01,195.454373,,,
5/22/23,16:32:02,10791,5/22/2023 12:32:02,196.5601677,,,
5/22/23,16:32:04,10778,5/22/2023 12:32:04,194.5115016,,,
5/22/23,16:32:05,10753,5/22/2023 12:32:05,190.6315807,,,
5/22/23,16:46:56,10969,5/22/2023 12:46:56,226.881262,,,
5/22/23,16:46:57,10987,5/22/2023 12:46:57,230.1966209,,,
5/22/23,16:46:58,10995,5/22/2023 12:46:58,231.6856226,,,
5/22/23,16:46:59,11002,5/22/2023 12:46:59,232.9963978,,,
5/22/23,16:47:00,11004,5/22/2023 12:47:00,233.3722652,,,
5/22/23,16:47:01,10985,5/22/2023 12:47:01,229.8258681,,,
5/22/23,16:47:02,10986,5/22/2023 12:47:02,230.0111698,,,
5/22/23,16:47:03,11002,5/22/2023 12:47:03,232.9963978,,,
5/22/23,16:47:05,11024,5/22/2023 12:47:05,237.1644506,,,
5/22/23,16:47:06,11037,5/22/2023 12:47:06,239.6623532,,,
5/22/23,17:01:57,11073,5/22/2023 13:01:57,246.7177804,,,
5/22/23,17:01:58,11099,5/22/2023 13:01:58,251.9421924,,,
5/22/23,17:01:59,11117,5/22/2023 13:01:59,255.6237604,,,
5/22/23,17:02:00,11110,5/22/2023 13:02:00,254.1856898,,,
5/22/23,17:02:01,11105,5/22/2023 13:02:01,253.1634523,,,
5/22/23,17:02:02,11111,5/22/2023 13:02:02,254.390632,,,
5/22/23,17:02:03,11120,5/22/2023 13:02:03,256.2425643,,,
5/22/23,17:02:04,11094,5/22/2023 13:02:04,250.9289774,,,
5/22/23,17:02:06,11099,5/22/2023 13:02:06,251.9421924,,,
5/22/23,17:02:07,11105,5/22/2023 13:02:07,253.1634523,,,
5/22/23,17:16:58,11494,5/22/2023 13:16:58,346.3839953,,,
5/22/23,17:16:59,11597,5/22/2023 13:16:59,376.3653382,,,
5/22/23,17:17:00,11669,5/22/2023 13:17:00,398.8511787,,,
5/22/23,17:17:01,11582,5/22/2023 13:17:01,371.8427834,,,
5/22/23,17:17:02,11563,5/22/2023 13:17:02,366.1921454,,,
5/22/23,17:17:03,11547,5/22/2023 13:17:03,361.5003688,,,
5/22/23,17:17:04,11568,5/22/2023 13:17:04,367.6707764,,,
5/22/23,17:17:05,11560,5/22/2023 13:17:05,365.3078226,,,
5/22/23,17:17:07,11602,5/22/2023 13:17:07,377.8850471,,,
5/22/23,17:17:08,11616,5/22/2023 13:17:08,382.1729567,,,
5/22/23,17:31:59,11330,5/22/2023 13:31:59,303.4973805,,,
5/22/23,17:32:00,11334,5/22/2023 13:32:00,304.4773682,,,
5/22/23,17:32:01,11305,5/22/2023 13:32:01,297.4435183,,,
5/22/23,17:32:02,11345,5/22/2023 13:32:02,307.1886812,,,
5/22/23,17:32:03,11324,5/22/2023 13:32:03,302.0333099,,,
5/22/23,17:32:04,11341,5/22/2023 13:32:04,306.199967,,,
5/22/23,17:32:05,11305,5/22/2023 13:32:05,297.4435183,,,
5/22/23,17:32:06,11318,5/22/2023 13:32:06,300.576302,,,
5/22/23,17:32:08,11310,5/22/2023 13:32:08,298.6445523,,,
5/22/23,17:32:09,11335,5/22/2023 13:32:09,304.7228591,,,
5/22/23,17:47:00,11008,5/22/2023 13:47:00,234.1258201,,,
5/22/23,17:47:01,10997,5/22/2023 13:47:01,232.0593755,,,
5/22/23,17:47:02,11009,5/22/2023 13:47:02,234.3145888,,,
5/22/23,17:47:03,11011,5/22/2023 13:47:03,234.6925827,,,
5/22/23,17:47:04,10980,5/22/2023 13:47:04,228.9015965,,,
5/22/23,17:47:05,11004,5/22/2023 13:47:05,233.3722652,,,
5/22/23,17:47:06,11054,5/22/2023 13:47:06,242.9685807,,,
5/22/23,17:47:07,11060,5/22/2023 13:47:07,244.146342,,,
5/22/23,17:47:09,11114,5/22/2023 13:47:09,255.0064508,,,
5/22/23,17:47:10,11074,5/22/2023 13:47:10,246.9167016,,,
5/22/23,18:02:01,11349,5/22/2023 14:02:01,308.1805881,,,
5/22/23,18:02:02,11335,5/22/2023 14:02:02,304.7228591,,,
5/22/23,18:02:03,11342,5/22/2023 14:02:03,306.4468468,,,
5/22/23,18:02:04,11332,5/22/2023 14:02:04,303.9869794,,,
5/22/23,18:02:05,11308,5/22/2023 14:02:05,298.1635578,,,
5/22/23,18:02:06,11306,5/22/2023 14:02:06,297.6833381,,,
5/22/23,18:02:07,11316,5/22/2023 14:02:07,300.0921963,,,
5/22/23,18:02:08,11324,5/22/2023 14:02:08,302.0333099,,,
5/22/23,18:02:10,11330,5/22/2023 14:02:10,303.4973805,,,
5/22/23,18:02:11,11307,5/22/2023 14:02:11,297.9233512,,,
5/22/23,18:17:02,10830,5/22/2023 14:17:02,202.8365413,,,
5/22/23,18:17:03,10833,5/22/2023 14:17:03,203.32756,,,
5/22/23,18:17:04,10840,5/22/2023 14:17:04,204.4778978,,,
5/22/23,18:17:05,10841,5/22/2023 14:17:05,204.6427622,,,
5/22/23,18:17:06,10860,5/22/2023 14:17:06,207.8005638,,,
5/22/23,18:17:07,10854,5/22/2023 14:17:07,206.7981344,,,
5/22/23,18:17:08,10860,5/22/2023 14:17:08,207.8005638,,,
5/22/23,18:17:09,10864,5/22/2023 14:17:09,208.4715482,,,
5/22/23,18:17:11,10894,5/22/2023 14:17:11,213.5734763,,,
5/22/23,18:17:12,10897,5/22/2023 14:17:12,214.0904865,,,
5/22/23,18:32:03,10984,5/22/2023 14:32:03,229.6407157,,,
5/22/23,18:32:04,10982,5/22/2023 14:32:04,229.2708582,,,
5/22/23,18:32:05,10970,5/22/2023 14:32:05,227.0641895,,,
5/22/23,18:32:06,10964,5/22/2023 14:32:06,225.9688325,,,
5/22/23,18:32:07,10972,5/22/2023 14:32:07,227.4304872,,,
5/22/23,18:32:08,10986,5/22/2023 14:32:08,230.0111698,,,
5/22/23,18:32:09,10994,5/22/2023 14:32:09,231.4989719,,,
5/22/23,18:32:10,10967,5/22/2023 14:32:10,226.5158489,,,
5/22/23,18:32:12,10964,5/22/2023 14:32:12,225.9688325,,,
5/22/23,18:32:13,10970,5/22/2023 14:32:13,227.0641895,,,
5/22/23,18:47:04,11029,5/22/2023 14:47:04,238.1220865,,,
5/22/23,18:47:05,11052,5/22/2023 14:47:05,242.5772575,,,
5/22/23,18:47:06,11053,5/22/2023 14:47:06,242.7728403,,,
5/22/23,18:47:07,11048,5/22/2023 14:47:07,241.7965009,,,
5/22/23,18:47:08,11027,5/22/2023 14:47:08,237.738569,,,
5/22/23,18:47:09,11034,5/22/2023 14:47:09,239.0835891,,,
5/22/23,18:47:10,11052,5/22/2023 14:47:10,242.5772575,,,
5/22/23,18:47:11,11071,5/22/2023 14:47:11,246.3204188,,,
5/22/23,18:47:13,11054,5/22/2023 14:47:13,242.9685807,,,
5/22/23,18:47:14,11043,5/22/2023 14:47:14,240.824088,,,
5/22/23,19:02:05,11300,5/22/2023 15:02:05,296.2473144,,,
5/22/23,19:02:06,11279,5/22/2023 15:02:06,291.2755657,,,
5/22/23,19:02:07,11272,5/22/2023 15:02:07,289.6369276,,,
5/22/23,19:02:08,11254,5/22/2023 15:02:08,285.4654921,,,
5/22/23,19:02:09,11286,5/22/2023 15:02:09,292.9234746,,,
5/22/23,19:02:10,11281,5/22/2023 15:02:10,291.7454486,,,
5/22/23,19:02:11,11276,5/22/2023 15:02:11,290.5721601,,,
5/22/23,19:02:12,11281,5/22/2023 15:02:12,291.7454486,,,
5/22/23,19:02:14,11266,5/22/2023 15:02:14,288.2397198,,,
5/22/23,19:02:15,11265,5/22/2023 15:02:15,288.007508,,,
5/22/23,19:17:06,11314,5/22/2023 15:17:06,299.6088703,,,
5/22/23,19:17:07,11338,5/22/2023 15:17:07,305.4605202,,,
5/22/23,19:17:08,11285,5/22/2023 15:17:08,292.6874895,,,
5/22/23,19:17:09,11228,5/22/2023 15:17:09,279.5459225,,,
5/22/23,19:17:10,11177,5/22/2023 15:17:10,268.288631,,,
5/22/23,19:17:11,11142,5/22/2023 15:17:11,260.8264659,,,
5/22/23,19:17:12,11117,5/22/2023 15:17:12,255.6237604,,,
5/22/23,19:17:13,11070,5/22/2023 15:17:13,246.121978,,,
5/22/23,19:17:15,11033,5/22/2023 15:17:15,238.8909785,,,
5/22/23,19:17:16,11043,5/22/2023 15:17:16,240.824088,,,
5/22/23,19:32:07,10951,5/22/2023 15:32:07,223.6136519,,,
5/22/23,19:32:08,10978,5/22/2023 15:32:08,228.5329295,,,
5/22/23,19:32:09,10960,5/22/2023 15:32:09,225.2415315,,,
5/22/23,19:32:10,10991,5/22/2023 15:32:10,230.9399217,,,
5/22/23,19:32:11,10953,5/22/2023 15:32:11,223.9743832,,,
5/22/23,19:32:12,10970,5/22/2023 15:32:12,227.0641895,,,
5/22/23,19:32:13,10987,5/22/2023 15:32:13,230.1966209,,,
5/22/23,19:32:14,11031,5/22/2023 15:32:14,238.5062226,,,
5/22/23,19:32:16,11017,5/22/2023 15:32:16,235.8302271,,,
5/22/23,19:32:17,11068,5/22/2023 15:32:17,245.725576,,,
5/22/23,19:47:08,11410,5/22/2023 15:47:08,323.7101724,,,
5/22/23,19:47:09,11462,5/22/2023 15:47:09,337.5648804,,,
5/22/23,19:47:10,11398,5/22/2023 15:47:10,320.5945514,,,
5/22/23,19:47:11,11433,5/22/2023 15:47:11,329.7666631,,,
5/22/23,19:47:12,11399,5/22/2023 15:47:12,320.8530371,,,
5/22/23,19:47:13,11465,5/22/2023 15:47:13,338.3820441,,,
5/22/23,19:47:14,11397,5/22/2023 15:47:14,320.3362739,,,
5/22/23,19:47:15,11431,5/22/2023 15:47:15,329.2355436,,,
5/22/23,19:47:17,11408,5/22/2023 15:47:17,323.1888075,,,
5/22/23,19:47:18,11429,5/22/2023 15:47:18,328.7052795,,,
5/22/23,20:02:09,10852,5/22/2023 16:02:09,206.4650671,,,
5/22/23,20:02:10,10888,5/22/2023 16:02:10,212.5431984,,,
5/22/23,20:02:11,10872,5/22/2023 16:02:11,209.8200236,,,
5/22/23,20:02:12,10872,5/22/2023 16:02:12,209.8200236,,,
5/22/23,20:02:13,10869,5/22/2023 16:02:13,209.3133262,,,
5/22/23,20:02:14,10856,5/22/2023 16:02:14,207.1317391,,,
5/22/23,20:02:15,10883,5/22/2023 16:02:15,211.6884311,,,
5/22/23,20:02:16,10849,5/22/2023 16:02:16,205.9664716,,,
5/22/23,20:02:18,10882,5/22/2023 16:02:18,211.5178905,,,
5/22/23,20:02:19,10859,5/22/2023 16:02:19,207.6331555,,,
5/22/23,20:17:10,11100,5/22/2023 16:17:10,252.1453258,,,
5/22/23,20:17:11,11082,5/22/2023 16:17:11,248.5138553,,,
5/22/23,20:17:12,11109,5/22/2023 16:17:12,253.9809126,,,
5/22/23,20:17:13,11100,5/22/2023 16:17:13,252.1453258,,,
5/22/23,20:17:14,11129,5/22/2023 16:17:14,258.1079784,,,
5/22/23,20:17:15,11096,5/22/2023 16:17:15,251.3337735,,,
5/22/23,20:17:16,11096,5/22/2023 16:17:16,251.3337735,,,
5/22/23,20:17:17,11101,5/22/2023 16:17:17,252.348623,,,
5/22/23,20:17:19,11140,5/22/2023 16:17:19,260.4063809,,,
5/22/23,20:17:20,11140,5/22/2023 16:17:20,260.4063809,,,
5/22/23,20:32:11,11024,5/22/2023 16:32:11,237.1644506,,,
5/22/23,20:32:12,11014,5/22/2023 16:32:12,235.2607172,,,
5/22/23,20:32:13,11036,5/22/2023 16:32:13,239.4692763,,,
5/22/23,20:32:14,11007,5/22/2023 16:32:14,233.9372036,,,
5/22/23,20:32:15,11010,5/22/2023 16:32:15,234.5035096,,,
5/22/23,20:32:16,11015,5/22/2023 16:32:16,235.4504009,,,
5/22/23,20:32:17,11038,5/22/2023 16:32:17,239.8555858,,,
5/22/23,20:32:18,10999,5/22/2023 16:32:18,232.4337314,,,
5/22/23,20:32:20,11065,5/22/2023 16:32:20,245.1321697,,,
5/22/23,20:32:21,11050,5/22/2023 16:32:21,242.1865646,,,
5/22/23,20:47:12,10807,5/22/2023 16:47:12,199.1112478,,,
5/22/23,20:47:13,10758,5/22/2023 16:47:13,191.4013235,,,
5/22/23,20:47:14,10782,5/22/2023 16:47:14,195.1395758,,,
5/22/23,20:47:15,10795,5/22/2023 16:47:15,197.194857,,,
5/22/23,20:47:16,10775,5/22/2023 16:47:16,194.0417729,,,
5/22/23,20:47:17,10788,5/22/2023 16:47:17,196.0854917,,,
5/22/23,20:47:18,10781,5/22/2023 16:47:18,194.9823674,,,
5/22/23,20:47:19,10729,5/22/2023 16:47:19,186.9796872,,,
5/22/23,20:47:21,10783,5/22/2023 16:47:21,195.296911,,,
5/22/23,20:47:22,10757,5/22/2023 16:47:22,191.2471267,,,
5/22/23,21:02:13,10466,5/22/2023 17:02:13,151.2654788,,,
5/22/23,21:02:14,10486,5/22/2023 17:02:14,153.723469,,,
5/22/23,21:02:15,10450,5/22/2023 17:02:15,149.3274147,,,
5/22/23,21:02:16,10451,5/22/2023 17:02:16,149.4478129,,,
5/22/23,21:02:17,10451,5/22/2023 17:02:17,149.4478129,,,
5/22/23,21:02:18,10461,5/22/2023 17:02:18,150.6571469,,,
5/22/23,21:02:19,10480,5/22/2023 17:02:19,152.9819073,,,
5/22/23,21:02:20,10440,5/22/2023 17:02:20,148.1287545,,,
5/22/23,21:02:22,10455,5/22/2023 17:02:22,149.9303772,,,
5/22/23,21:02:23,10430,5/22/2023 17:02:23,146.939716,,,
5/22/23,21:17:14,9312,5/22/2023 17:17:14,59.67873793,,,
5/22/23,21:17:15,9335,5/22/2023 17:17:15,60.79530377,,,
5/22/23,21:17:16,9296,5/22/2023 17:17:16,58.91411393,,,
5/22/23,21:17:17,9307,5/22/2023 17:17:17,59.43873291,,,
5/22/23,21:17:18,9307,5/22/2023 17:17:18,59.43873291,,,
5/22/23,21:17:19,9309,5/22/2023 17:17:19,59.53461888,,,
5/22/23,21:17:20,9293,5/22/2023 17:17:20,58.77184137,,,
5/22/23,21:17:21,9322,5/22/2023 17:17:21,60.16165921,,,
5/22/23,21:17:23,9303,5/22/2023 17:17:23,59.24742403,,,
5/22/23,21:17:24,9291,5/22/2023 17:17:24,58.67718393,,,
5/22/23,21:32:15,9220,5/22/2023 17:32:15,55.41381113,,,
5/22/23,21:32:16,9201,5/22/2023 17:32:16,54.57172572,,,
5/22/23,21:32:17,9193,5/22/2023 17:32:17,54.22100307,,,
5/22/23,21:32:18,9192,5/22/2023 17:32:18,54.17732153,,,
5/22/23,21:32:19,9203,5/22/2023 17:32:19,54.65976028,,,
5/22/23,21:32:20,9230,5/22/2023 17:32:20,55.86222056,,,
